station_id,datetime,Longitude,Latitude,time_n,pm25,temp,wind
41,2020-06-03T04:00:00Z,-121.247874,37.793392,1591156800,19.810000000000002,27.77777777777778,14.799999999999999
41,2020-06-03T05:00:00Z,-121.247874,37.793392,1591160400,20.810000000000002,26.666666666666668,14.445000000000002
41,2020-06-03T06:00:00Z,-121.247874,37.793392,1591164000,19.810000000000002,25.555555555555557,14.435
41,2020-06-03T07:00:00Z,-121.247874,37.793392,1591167600,19.810000000000002,25,14.739999999999998
41,2020-06-03T08:00:00Z,-121.247874,37.793392,1591171200,18.810000000000002,24.444444444444443,15.405000000000001
41,2020-06-03T09:00:00Z,-121.247874,37.793392,1591174800,18.810000000000002,23.333333333333332,17.779999999999998
41,2020-06-03T10:00:00Z,-121.247874,37.793392,1591178400,21.810000000000002,21.666666666666668,1.23
41,2020-06-03T11:00:00Z,-121.247874,37.793392,1591182000,19.810000000000002,20.555555555555557,8.59
41,2020-06-03T12:00:00Z,-121.247874,37.793392,1591185600,19.810000000000002,18.88888888888889,10.225
41,2020-06-03T13:00:00Z,-121.247874,37.793392,1591189200,21.810000000000002,19.444444444444443,9.51
41,2020-06-03T14:00:00Z,-121.247874,37.793392,1591192800,28.810000000000002,23.333333333333332,9.505
41,2020-06-03T15:00:00Z,-121.247874,37.793392,1591196400,21.810000000000002,27.22222222222222,11.77
41,2020-06-03T16:00:00Z,-121.247874,37.793392,1591200000,18.810000000000002,30,14.495000000000001
41,2020-06-03T17:00:00Z,-121.247874,37.793392,1591203600,18.810000000000002,31.666666666666668,15.399999999999999
41,2020-06-03T18:00:00Z,-121.247874,37.793392,1591207200,20.810000000000002,33.333333333333336,15.375000000000002
41,2020-06-03T19:00:00Z,-121.247874,37.793392,1591210800,34.809999999999995,35.55555555555556,17.224999999999998
41,2020-06-03T20:00:00Z,-121.247874,37.793392,1591214400,36.809999999999995,37.77777777777778,15.2
41,2020-06-03T21:00:00Z,-121.247874,37.793392,1591218000,19.810000000000002,38.333333333333336,15.295
41,2020-06-03T22:00:00Z,-121.247874,37.793392,1591221600,18.810000000000002,38.888888888888886,16.235
41,2020-06-03T23:00:00Z,-121.247874,37.793392,1591225200,17.810000000000002,39.44444444444444,15.27
41,2020-06-04T00:00:00Z,-121.247874,37.793392,1591228800,18.810000000000002,38.888888888888886,16.355000000000004
41,2020-06-04T01:00:00Z,-121.247874,37.793392,1591232400,21.810000000000002,37.77777777777778,15.955
41,2020-06-04T02:00:00Z,-121.247874,37.793392,1591236000,18.810000000000002,35.55555555555556,15.765
41,2020-06-04T03:00:00Z,-121.247874,37.793392,1591239600,20.810000000000002,32.22222222222222,14.85
41,2020-06-04T04:00:00Z,-121.247874,37.793392,1591243200,20.810000000000002,30,14.595
41,2020-06-04T05:00:00Z,-121.247874,37.793392,1591246800,18.810000000000002,28.88888888888889,14.365
41,2020-06-04T06:00:00Z,-121.247874,37.793392,1591250400,16.810000000000002,27.77777777777778,14.095
41,2020-06-04T07:00:00Z,-121.247874,37.793392,1591254000,16.810000000000002,26.666666666666668,14.885
41,2020-06-04T08:00:00Z,-121.247874,37.793392,1591257600,15.81,24.444444444444443,17.025000000000002
41,2020-06-04T09:00:00Z,-121.247874,37.793392,1591261200,18.810000000000002,23.333333333333332,1.565
41,2020-06-04T10:00:00Z,-121.247874,37.793392,1591264800,21.810000000000002,21.666666666666668,1.8300000000000003
41,2020-06-04T11:00:00Z,-121.247874,37.793392,1591268400,18.810000000000002,20.555555555555557,1.82
41,2020-06-04T12:00:00Z,-121.247874,37.793392,1591272000,18.810000000000002,19.444444444444443,12.02
41,2020-06-04T13:00:00Z,-121.247874,37.793392,1591275600,19.810000000000002,20,13.934999999999999
